exp,subject,session,item,standard,response,key,accuracy,con,con6
1,094,2,14.6.23,A-CED.A,1,1,1,4,4
1,063,2,14.6.23,A-CED.A,1,1,1,5,5
1,048,2,14.6.23,A-CED.A,1,1,1,5,5
1,378,2,14.6.23,A-CED.A,1,1,1,5,5
1,161,2,14.6.23,A-CED.A,1,1,1,3,3
1,109,2,14.6.23,A-CED.A,3,1,0,1,1
1,280,2,14.6.23,A-CED.A,1,1,1,3,3
1,445,2,14.6.23,A-CED.A,1,1,1,5,5
1,362,2,14.6.23,A-CED.A,1,1,1,5,5
1,132,2,14.6.23,A-CED.A,1,1,1,4,4
1,454,2,14.6.23,A-CED.A,1,1,1,4,4
1,233,2,14.6.23,A-CED.A,1,1,1,5,5
1,090,2,14.6.23,A-CED.A,1,1,1,2,2
1,064,2,14.6.23,A-CED.A,1,1,1,5,5
1,220,2,14.6.23,A-CED.A,1,1,1,5,5
1,018,2,14.6.14,A-REI.C,2,2,1,4,4
1,334,2,14.6.14,A-REI.C,2,2,1,4,4
1,028,2,14.6.14,A-REI.C,2,2,1,4,4
1,039,2,14.6.14,A-REI.C,2,2,1,5,5
1,419,2,14.6.14,A-REI.C,2,2,1,5,5
1,087,2,14.6.14,A-REI.C,4,2,0,3,3
1,353,2,14.6.14,A-REI.C,2,2,1,5,5
1,408,2,14.6.14,A-REI.C,4,2,0,4,4
1,010,2,14.6.14,A-REI.C,2,2,1,5,5
1,369,2,14.6.14,A-REI.C,4,2,0,2,2
1,098,2,14.6.14,A-REI.C,4,2,0,4,4
1,071,2,14.6.14,A-REI.C,2,2,1,5,5
1,427,2,14.6.14,A-REI.C,3,2,0,0,0
1,238,2,14.6.14,A-REI.C,1,2,0,5,5
1,125,2,14.6.14,A-REI.C,2,2,1,3,3
1,420,2,14.6.14,A-REI.C,2,2,1,3,3
1,133,2,14.6.14,A-REI.C,2,2,1,0,0
1,305,2,14.6.14,A-REI.C,2,2,1,3,3
1,377,2,14.6.14,A-REI.C,3,2,0,3,3
1,047,2,14.6.14,A-REI.C,2,2,1,4,4
1,032,2,14.6.14,A-REI.C,2,2,1,5,5
1,455,2,14.6.14,A-REI.C,2,2,1,5,5
1,278,2,14.6.14,A-REI.C,4,2,0,3,3
1,428,2,14.6.14,A-REI.C,2,2,1,5,5
1,438,2,14.6.14,A-REI.C,2,2,1,4,4
1,097,2,14.6.14,A-REI.C,2,2,1,3,3
1,078,2,14.6.14,A-REI.C,2,2,1,5,5
1,056,2,14.6.14,A-REI.C,2,2,1,5,5
1,195,2,14.6.14,A-REI.C,2,2,1,3,3
1,094,2,14.6.14,A-REI.C,2,2,1,4,4
1,063,2,14.6.14,A-REI.C,3,2,0,1,1
1,048,2,14.6.14,A-REI.C,2,2,1,5,5
1,378,2,14.6.14,A-REI.C,2,2,1,5,5
1,161,2,14.6.14,A-REI.C,2,2,1,3,3
1,109,2,14.6.14,A-REI.C,4,2,0,1,1
1,280,2,14.6.14,A-REI.C,2,2,1,5,5
1,445,2,14.6.14,A-REI.C,2,2,1,5,5
1,362,2,14.6.14,A-REI.C,2,2,1,5,5
1,132,2,14.6.14,A-REI.C,2,2,1,4,4
1,454,2,14.6.14,A-REI.C,2,2,1,4,4
1,233,2,14.6.14,A-REI.C,2,2,1,4,4
1,090,2,14.6.14,A-REI.C,4,2,0,2,2
1,064,2,14.6.14,A-REI.C,2,2,1,5,5
1,220,2,14.6.14,A-REI.C,2,2,1,5,5
1,018,2,14.6.05,A-REI.B,1,1,1,5,5
1,403,2,14.6.05,A-REI.B,1,1,1,5,5
1,334,2,14.6.05,A-REI.B,1,1,1,5,5
1,028,2,14.6.05,A-REI.B,1,1,1,5,5
1,039,2,14.6.05,A-REI.B,1,1,1,5,5
1,419,2,14.6.05,A-REI.B,1,1,1,5,5
1,087,2,14.6.05,A-REI.B,1,1,1,5,5
1,353,2,14.6.05,A-REI.B,1,1,1,1,1
1,408,2,14.6.05,A-REI.B,1,1,1,5,5
1,010,2,14.6.05,A-REI.B,3,1,0,0,0
1,369,2,14.6.05,A-REI.B,1,1,1,5,5
1,098,2,14.6.05,A-REI.B,1,1,1,4,4
1,071,2,14.6.05,A-REI.B,1,1,1,5,5
1,427,2,14.6.05,A-REI.B,2,1,0,0,0
1,238,2,14.6.05,A-REI.B,1,1,1,0,0
1,125,2,14.6.05,A-REI.B,1,1,1,4,4
1,420,2,14.6.05,A-REI.B,2,1,0,0,0
1,133,2,14.6.05,A-REI.B,1,1,1,4,4
1,305,2,14.6.05,A-REI.B,1,1,1,3,3
1,086,2,14.6.05,A-REI.B,1,1,1,4,4
1,377,2,14.6.05,A-REI.B,1,1,1,5,5
1,047,2,14.6.05,A-REI.B,1,1,1,5,5
1,032,2,14.6.05,A-REI.B,1,1,1,2,2
1,455,2,14.6.05,A-REI.B,1,1,1,5,5
1,278,2,14.6.05,A-REI.B,1,1,1,2,2
1,428,2,14.6.05,A-REI.B,1,1,1,4,4
1,438,2,14.6.05,A-REI.B,1,1,1,1,1
1,097,2,14.6.05,A-REI.B,1,1,1,5,5
1,078,2,14.6.05,A-REI.B,1,1,1,4,4
1,056,2,14.6.05,A-REI.B,1,1,1,5,5
1,195,2,14.6.05,A-REI.B,1,1,1,3,3
1,094,2,14.6.05,A-REI.B,1,1,1,4,4
1,063,2,14.6.05,A-REI.B,1,1,1,5,5
1,048,2,14.6.05,A-REI.B,1,1,1,5,5
1,378,2,14.6.05,A-REI.B,3,1,0,2,2
1,161,2,14.6.05,A-REI.B,1,1,1,5,5
1,109,2,14.6.05,A-REI.B,1,1,1,1,1
1,280,2,14.6.05,A-REI.B,1,1,1,2,2
1,445,2,14.6.05,A-REI.B,1,1,1,5,5
1,362,2,14.6.05,A-REI.B,1,1,1,5,5
1,132,2,14.6.05,A-REI.B,1,1,1,3,3
1,454,2,14.6.05,A-REI.B,1,1,1,4,4
1,233,2,14.6.05,A-REI.B,1,1,1,4,4
1,090,2,14.6.05,A-REI.B,2,1,0,0,0
1,064,2,14.6.05,A-REI.B,1,1,1,5,5
1,220,2,14.6.05,A-REI.B,1,1,1,4,4
1,018,2,14.6.16,A-CED.A,2,2,1,3,3
1,403,2,14.6.16,A-CED.A,4,2,0,4,4
1,334,2,14.6.16,A-CED.A,1,2,0,5,5
1,028,2,14.6.16,A-CED.A,2,2,1,3,3
1,039,2,14.6.16,A-CED.A,1,2,0,4,4
1,419,2,14.6.16,A-CED.A,2,2,1,5,5
1,087,2,14.6.16,A-CED.A,2,2,1,3,3
1,353,2,14.6.16,A-CED.A,2,2,1,0,0
1,408,2,14.6.16,A-CED.A,2,2,1,4,4
1,010,2,14.6.16,A-CED.A,1,2,0,2,2
1,369,2,14.6.16,A-CED.A,2,2,1,4,4
1,098,2,14.6.16,A-CED.A,2,2,1,1,1
1,071,2,14.6.16,A-CED.A,1,2,0,0,0
1,427,2,14.6.16,A-CED.A,2,2,1,3,3
1,238,2,14.6.16,A-CED.A,4,2,0,5,5
1,125,2,14.6.16,A-CED.A,1,2,0,4,4
1,420,2,14.6.16,A-CED.A,1,2,0,3,3
1,133,2,14.6.16,A-CED.A,2,2,1,0,0
1,305,2,14.6.16,A-CED.A,2,2,1,0,0
1,086,2,14.6.16,A-CED.A,2,2,1,2,2
1,377,2,14.6.16,A-CED.A,2,2,1,5,5
1,047,2,14.6.16,A-CED.A,1,2,0,3,3
1,032,2,14.6.16,A-CED.A,4,2,0,4,4
1,455,2,14.6.16,A-CED.A,2,2,1,5,5
1,278,2,14.6.16,A-CED.A,3,2,0,2,2
1,428,2,14.6.16,A-CED.A,2,2,1,5,5
1,438,2,14.6.16,A-CED.A,4,2,0,2,2
1,097,2,14.6.16,A-CED.A,4,2,0,3,3
1,078,2,14.6.16,A-CED.A,1,2,0,4,4
1,056,2,14.6.16,A-CED.A,1,2,0,4,4
1,195,2,14.6.16,A-CED.A,2,2,1,4,4
1,094,2,14.6.16,A-CED.A,2,2,1,3,3
1,063,2,14.6.16,A-CED.A,2,2,1,4,4
1,048,2,14.6.16,A-CED.A,2,2,1,4,4
1,378,2,14.6.16,A-CED.A,2,2,1,5,5
1,161,2,14.6.16,A-CED.A,2,2,1,4,4
1,109,2,14.6.16,A-CED.A,2,2,1,2,2
1,280,2,14.6.16,A-CED.A,2,2,1,5,5
1,445,2,14.6.16,A-CED.A,2,2,1,5,5
1,362,2,14.6.16,A-CED.A,2,2,1,3,3
1,132,2,14.6.16,A-CED.A,2,2,1,3,3
1,454,2,14.6.16,A-CED.A,2,2,1,4,4
1,233,2,14.6.16,A-CED.A,2,2,1,3,3
1,090,2,14.6.16,A-CED.A,2,2,1,2,2
1,064,2,14.6.16,A-CED.A,2,2,1,5,5
1,220,2,14.6.16,A-CED.A,2,2,1,0,0
1,018,2,14.6.22,A-CED.A,4,4,1,5,5
1,403,2,14.6.22,A-CED.A,4,4,1,5,5
1,334,2,14.6.22,A-CED.A,4,4,1,5,5
1,028,2,14.6.22,A-CED.A,4,4,1,5,5
1,039,2,14.6.22,A-CED.A,4,4,1,5,5
1,419,2,14.6.22,A-CED.A,4,4,1,5,5
1,087,2,14.6.22,A-CED.A,4,4,1,5,5
1,353,2,14.6.22,A-CED.A,3,4,0,3,3
1,408,2,14.6.22,A-CED.A,4,4,1,3,3
1,010,2,14.6.22,A-CED.A,4,4,1,5,5
1,369,2,14.6.22,A-CED.A,4,4,1,5,5
1,098,2,14.6.22,A-CED.A,4,4,1,4,4
1,071,2,14.6.22,A-CED.A,4,4,1,2,2
1,427,2,14.6.22,A-CED.A,4,4,1,5,5
1,238,2,14.6.22,A-CED.A,4,4,1,5,5
1,125,2,14.6.22,A-CED.A,2,4,0,4,4
1,420,2,14.6.22,A-CED.A,4,4,1,4,4
1,133,2,14.6.22,A-CED.A,3,4,0,0,0
1,305,2,14.6.22,A-CED.A,4,4,1,2,2
1,086,2,14.6.22,A-CED.A,4,4,1,4,4
1,377,2,14.6.22,A-CED.A,4,4,1,5,5
1,047,2,14.6.22,A-CED.A,4,4,1,4,4
1,032,2,14.6.22,A-CED.A,4,4,1,4,4
1,455,2,14.6.22,A-CED.A,4,4,1,5,5
1,278,2,14.6.22,A-CED.A,4,4,1,3,3
1,428,2,14.6.22,A-CED.A,4,4,1,5,5
1,438,2,14.6.22,A-CED.A,4,4,1,4,4
1,097,2,14.6.22,A-CED.A,4,4,1,4,4
1,078,2,14.6.22,A-CED.A,4,4,1,5,5
1,056,2,14.6.22,A-CED.A,4,4,1,5,5
1,195,2,14.6.22,A-CED.A,4,4,1,3,3
1,094,2,14.6.22,A-CED.A,4,4,1,3,3
1,063,2,14.6.22,A-CED.A,4,4,1,4,4
1,048,2,14.6.22,A-CED.A,4,4,1,5,5
1,378,2,14.6.22,A-CED.A,4,4,1,5,5
1,161,2,14.6.22,A-CED.A,4,4,1,4,4
1,109,2,14.6.22,A-CED.A,4,4,1,1,1
1,280,2,14.6.22,A-CED.A,4,4,1,5,5
1,445,2,14.6.22,A-CED.A,4,4,1,5,5
1,362,2,14.6.22,A-CED.A,4,4,1,4,4
1,132,2,14.6.22,A-CED.A,4,4,1,4,4
1,454,2,14.6.22,A-CED.A,4,4,1,4,4
1,233,2,14.6.22,A-CED.A,4,4,1,4,4
1,090,2,14.6.22,A-CED.A,4,4,1,3,3
1,064,2,14.6.22,A-CED.A,4,4,1,5,5
1,220,2,14.6.22,A-CED.A,4,4,1,4,4
1,018,2,14.6.08,A-REI.B,2,2,1,5,5
1,403,2,14.6.08,A-REI.B,2,2,1,5,5
1,334,2,14.6.08,A-REI.B,2,2,1,4,4
1,028,2,14.6.08,A-REI.B,2,2,1,3,3
1,039,2,14.6.08,A-REI.B,1,2,0,5,5
1,419,2,14.6.08,A-REI.B,2,2,1,0,0
1,087,2,14.6.08,A-REI.B,2,2,1,5,5
1,353,2,14.6.08,A-REI.B,4,2,0,3,3
1,408,2,14.6.08,A-REI.B,4,2,0,3,3
1,010,2,14.6.08,A-REI.B,1,2,0,0,0
1,369,2,14.6.08,A-REI.B,2,2,1,5,5
1,098,2,14.6.08,A-REI.B,2,2,1,4,4
1,071,2,14.6.08,A-REI.B,2,2,1,5,5
1,427,2,14.6.08,A-REI.B,2,2,1,4,4
1,238,2,14.6.08,A-REI.B,1,2,0,3,3
1,125,2,14.6.08,A-REI.B,1,2,0,4,4
1,420,2,14.6.08,A-REI.B,4,2,0,2,2
1,133,2,14.6.08,A-REI.B,4,2,0,0,0
1,305,2,14.6.08,A-REI.B,3,2,0,0,0
1,086,2,14.6.08,A-REI.B,2,2,1,5,5
1,377,2,14.6.08,A-REI.B,3,2,0,0,0
1,047,2,14.6.08,A-REI.B,4,2,0,4,4
1,032,2,14.6.08,A-REI.B,2,2,1,5,5
1,455,2,14.6.08,A-REI.B,2,2,1,5,5
1,278,2,14.6.08,A-REI.B,2,2,1,3,3
1,428,2,14.6.08,A-REI.B,2,2,1,5,5
1,438,2,14.6.08,A-REI.B,4,2,0,2,2
1,097,2,14.6.08,A-REI.B,2,2,1,3,3
1,078,2,14.6.08,A-REI.B,2,2,1,5,5
1,056,2,14.6.08,A-REI.B,2,2,1,5,5
1,195,2,14.6.08,A-REI.B,2,2,1,4,4
1,094,2,14.6.08,A-REI.B,2,2,1,4,4
1,063,2,14.6.08,A-REI.B,4,2,0,4,4
1,048,2,14.6.08,A-REI.B,2,2,1,5,5
1,378,2,14.6.08,A-REI.B,2,2,1,4,4
1,161,2,14.6.08,A-REI.B,2,2,1,5,5
1,109,2,14.6.08,A-REI.B,4,2,0,1,1
1,280,2,14.6.08,A-REI.B,1,2,0,3,3
1,445,2,14.6.08,A-REI.B,2,2,1,5,5
1,362,2,14.6.08,A-REI.B,2,2,1,2,2
1,132,2,14.6.08,A-REI.B,2,2,1,5,5
1,454,2,14.6.08,A-REI.B,2,2,1,4,4
1,233,2,14.6.08,A-REI.B,2,2,1,5,5
1,090,2,14.6.08,A-REI.B,3,2,0,0,0
1,064,2,14.6.08,A-REI.B,2,2,1,5,5
1,220,2,14.6.08,A-REI.B,4,2,0,5,5
1,018,2,14.6.01,A-REI.A,1,1,1,5,5
1,403,2,14.6.01,A-REI.A,1,1,1,5,5
1,334,2,14.6.01,A-REI.A,1,1,1,5,5
1,028,2,14.6.01,A-REI.A,1,1,1,4,4
1,039,2,14.6.01,A-REI.A,1,1,1,5,5
1,419,2,14.6.01,A-REI.A,1,1,1,5,5
1,087,2,14.6.01,A-REI.A,1,1,1,5,5
1,353,2,14.6.01,A-REI.A,4,1,0,3,3
1,408,2,14.6.01,A-REI.A,2,1,0,0,0
1,010,2,14.6.01,A-REI.A,1,1,1,5,5
1,369,2,14.6.01,A-REI.A,1,1,1,1,1
1,098,2,14.6.01,A-REI.A,1,1,1,4,4
1,071,2,14.6.01,A-REI.A,1,1,1,5,5
1,427,2,14.6.01,A-REI.A,4,1,0,0,0
1,238,2,14.6.01,A-REI.A,1,1,1,4,4
1,125,2,14.6.01,A-REI.A,1,1,1,4,4
1,420,2,14.6.01,A-REI.A,2,1,0,3,3
1,133,2,14.6.01,A-REI.A,2,1,0,0,0
1,305,2,14.6.01,A-REI.A,2,1,0,2,2
1,086,2,14.6.01,A-REI.A,1,1,1,5,5
1,377,2,14.6.01,A-REI.A,1,1,1,4,4
1,047,2,14.6.01,A-REI.A,1,1,1,3,3
1,032,2,14.6.01,A-REI.A,3,1,0,4,4
1,455,2,14.6.01,A-REI.A,1,1,1,5,5
1,278,2,14.6.01,A-REI.A,4,1,0,3,3
1,428,2,14.6.01,A-REI.A,1,1,1,3,3
1,438,2,14.6.01,A-REI.A,1,1,1,3,3
1,097,2,14.6.01,A-REI.A,1,1,1,4,4
1,078,2,14.6.01,A-REI.A,1,1,1,5,5
1,056,2,14.6.01,A-REI.A,1,1,1,4,4
1,195,2,14.6.01,A-REI.A,1,1,1,3,3
1,094,2,14.6.01,A-REI.A,1,1,1,3,3
1,063,2,14.6.01,A-REI.A,1,1,1,5,5
1,048,2,14.6.01,A-REI.A,1,1,1,4,4
1,378,2,14.6.01,A-REI.A,2,1,0,2,2
1,161,2,14.6.01,A-REI.A,1,1,1,5,5
1,109,2,14.6.01,A-REI.A,1,1,1,1,1
1,280,2,14.6.01,A-REI.A,2,1,0,5,5
1,445,2,14.6.01,A-REI.A,1,1,1,5,5
1,362,2,14.6.01,A-REI.A,1,1,1,5,5
1,132,2,14.6.01,A-REI.A,1,1,1,4,4
1,454,2,14.6.01,A-REI.A,2,1,0,3,3
1,233,2,14.6.01,A-REI.A,1,1,1,4,4
1,090,2,14.6.01,A-REI.A,1,1,1,4,4
1,064,2,14.6.01,A-REI.A,1,1,1,5,5
1,220,2,14.6.01,A-REI.A,1,1,1,5,5
1,018,2,14.6.10,A-REI.B,1,2,0,4,4
1,403,2,14.6.10,A-REI.B,3,2,0,5,5
1,334,2,14.6.10,A-REI.B,1,2,0,4,4
1,028,2,14.6.10,A-REI.B,2,2,1,4,4
1,039,2,14.6.10,A-REI.B,2,2,1,0,0
1,419,2,14.6.10,A-REI.B,2,2,1,0,0
1,087,2,14.6.10,A-REI.B,2,2,1,5,5
1,353,2,14.6.10,A-REI.B,3,2,0,2,2
1,408,2,14.6.10,A-REI.B,4,2,0,2,2
1,010,2,14.6.10,A-REI.B,3,2,0,2,2
1,369,2,14.6.10,A-REI.B,4,2,0,0,0
1,098,2,14.6.10,A-REI.B,2,2,1,0,0
1,071,2,14.6.10,A-REI.B,2,2,1,4,4
1,427,2,14.6.10,A-REI.B,4,2,0,2,2
1,238,2,14.6.10,A-REI.B,4,2,0,4,4
1,125,2,14.6.10,A-REI.B,3,2,0,4,4
1,420,2,14.6.10,A-REI.B,3,2,0,0,0
1,133,2,14.6.10,A-REI.B,1,2,0,0,0
1,305,2,14.6.10,A-REI.B,3,2,0,0,0
1,086,2,14.6.10,A-REI.B,4,2,0,5,5
1,377,2,14.6.10,A-REI.B,2,2,1,2,2
1,047,2,14.6.10,A-REI.B,3,2,0,2,2
1,032,2,14.6.10,A-REI.B,1,2,0,0,0
1,455,2,14.6.10,A-REI.B,2,2,1,5,5
1,278,2,14.6.10,A-REI.B,2,2,1,3,3
1,428,2,14.6.10,A-REI.B,2,2,1,3,3
1,438,2,14.6.10,A-REI.B,3,2,0,0,0
1,097,2,14.6.10,A-REI.B,2,2,1,4,4
1,078,2,14.6.10,A-REI.B,1,2,0,2,2
1,056,2,14.6.10,A-REI.B,2,2,1,5,5
1,195,2,14.6.10,A-REI.B,2,2,1,3,3
1,094,2,14.6.10,A-REI.B,2,2,1,3,3
1,063,2,14.6.10,A-REI.B,3,2,0,3,3
1,048,2,14.6.10,A-REI.B,4,2,0,0,0
1,378,2,14.6.10,A-REI.B,1,2,0,3,3
1,161,2,14.6.10,A-REI.B,1,2,0,4,4
1,280,2,14.6.10,A-REI.B,3,2,0,4,4
1,445,2,14.6.10,A-REI.B,4,2,0,5,5
1,362,2,14.6.10,A-REI.B,2,2,1,4,4
1,132,2,14.6.10,A-REI.B,2,2,1,0,0
1,454,2,14.6.10,A-REI.B,3,2,0,1,1
1,233,2,14.6.10,A-REI.B,3,2,0,1,1
1,090,2,14.6.10,A-REI.B,3,2,0,0,0
1,064,2,14.6.10,A-REI.B,2,2,1,5,5
1,220,2,14.6.10,A-REI.B,3,2,0,0,0
1,018,2,14.6.04,A-REI.D,2,2,1,5,5
1,403,2,14.6.04,A-REI.D,2,2,1,5,5
1,334,2,14.6.04,A-REI.D,2,2,1,5,5
1,028,2,14.6.04,A-REI.D,2,2,1,4,4
1,039,2,14.6.04,A-REI.D,2,2,1,5,5
1,419,2,14.6.04,A-REI.D,2,2,1,4,4
1,087,2,14.6.04,A-REI.D,4,2,0,3,3
1,353,2,14.6.04,A-REI.D,2,2,1,4,4
1,408,2,14.6.04,A-REI.D,1,2,0,2,2
1,010,2,14.6.04,A-REI.D,2,2,1,5,5
1,369,2,14.6.04,A-REI.D,4,2,0,1,1
1,098,2,14.6.04,A-REI.D,4,2,0,4,4
1,071,2,14.6.04,A-REI.D,4,2,0,5,5
1,427,2,14.6.04,A-REI.D,4,2,0,3,3
1,238,2,14.6.04,A-REI.D,2,2,1,5,5
1,125,2,14.6.04,A-REI.D,4,2,0,4,4
1,420,2,14.6.04,A-REI.D,2,2,1,4,4
1,133,2,14.6.04,A-REI.D,4,2,0,3,3
1,305,2,14.6.04,A-REI.D,4,2,0,3,3
1,086,2,14.6.04,A-REI.D,2,2,1,5,5
1,377,2,14.6.04,A-REI.D,4,2,0,0,0
1,047,2,14.6.04,A-REI.D,2,2,1,4,4
1,032,2,14.6.04,A-REI.D,2,2,1,4,4
1,455,2,14.6.04,A-REI.D,1,2,0,5,5
1,278,2,14.6.04,A-REI.D,4,2,0,3,3
1,428,2,14.6.04,A-REI.D,2,2,1,5,5
1,438,2,14.6.04,A-REI.D,2,2,1,5,5
1,097,2,14.6.04,A-REI.D,2,2,1,4,4
1,078,2,14.6.04,A-REI.D,2,2,1,3,3
1,056,2,14.6.04,A-REI.D,2,2,1,5,5
1,195,2,14.6.04,A-REI.D,2,2,1,3,3
1,094,2,14.6.04,A-REI.D,4,2,0,3,3
1,063,2,14.6.04,A-REI.D,2,2,1,5,5
1,048,2,14.6.04,A-REI.D,4,2,0,5,5
1,378,2,14.6.04,A-REI.D,2,2,1,5,5
1,161,2,14.6.04,A-REI.D,2,2,1,4,4
1,280,2,14.6.04,A-REI.D,2,2,1,5,5
1,445,2,14.6.04,A-REI.D,2,2,1,5,5
1,362,2,14.6.04,A-REI.D,2,2,1,5,5
1,132,2,14.6.04,A-REI.D,4,2,0,4,4
1,454,2,14.6.04,A-REI.D,4,2,0,4,4
1,233,2,14.6.04,A-REI.D,2,2,1,3,3
1,090,2,14.6.04,A-REI.D,2,2,1,3,3
1,064,2,14.6.04,A-REI.D,2,2,1,5,5
1,220,2,14.6.04,A-REI.D,4,2,0,3,3
1,018,3,15.6.05,A-REI.D,1,1,1,5,5
1,377,3,15.6.05,A-REI.D,1,1,1,5,5
1,334,3,15.6.05,A-REI.D,1,1,1,5,5
1,064,3,15.6.05,A-REI.D,1,1,1,5,5
1,028,3,15.6.05,A-REI.D,1,1,1,4,4
1,408,3,15.6.05,A-REI.D,1,1,1,0,0
1,427,3,15.6.05,A-REI.D,1,1,1,4,4
1,047,3,15.6.05,A-REI.D,1,1,1,4,4
1,238,3,15.6.05,A-REI.D,1,1,1,5,5
1,419,3,15.6.05,A-REI.D,1,1,1,5,5
1,353,3,15.6.05,A-REI.D,1,1,1,3,3
1,039,3,15.6.05,A-REI.D,2,1,0,5,5
1,056,3,15.6.05,A-REI.D,1,1,1,5,5
1,280,3,15.6.05,A-REI.D,1,1,1,5,5
1,362,3,15.6.05,A-REI.D,1,1,1,5,5
1,094,3,15.6.05,A-REI.D,1,1,1,4,4
1,032,3,15.6.05,A-REI.D,1,1,1,5,5
1,438,3,15.6.05,A-REI.D,1,1,1,5,5
1,097,3,15.6.05,A-REI.D,1,1,1,3,3
1,378,3,15.6.05,A-REI.D,1,1,1,5,5
1,048,3,15.6.05,A-REI.D,1,1,1,5,5
1,278,3,15.6.05,A-REI.D,1,1,1,1,1
1,078,3,15.6.05,A-REI.D,1,1,1,5,5
1,455,3,15.6.05,A-REI.D,1,1,1,5,5
1,369,3,15.6.05,A-REI.D,1,1,1,4,4
1,403,3,15.6.05,A-REI.D,2,1,0,5,5
1,071,3,15.6.05,A-REI.D,1,1,1,5,5
1,010,3,15.6.05,A-REI.D,1,1,1,5,5
1,220,3,15.6.05,A-REI.D,1,1,1,4,4
1,098,3,15.6.05,A-REI.D,2,1,0,4,4
1,086,3,15.6.05,A-REI.D,1,1,1,5,5
1,416,3,15.6.05,A-REI.D,2,1,0,4,4
1,233,3,15.6.05,A-REI.D,1,1,1,5,5
1,090,3,15.6.05,A-REI.D,1,1,1,4,4
1,161,3,15.6.05,A-REI.D,1,1,1,5,5
1,454,3,15.6.05,A-REI.D,1,1,1,4,4
1,445,3,15.6.05,A-REI.D,1,1,1,5,5
1,063,3,15.6.05,A-REI.D,1,1,1,5,5
1,172,3,15.6.05,A-REI.D,1,1,1,5,5
1,018,3,15.6.06,A-REI.C,2,3,0,0,0
1,377,3,15.6.06,A-REI.C,4,3,0,4,4
1,334,3,15.6.06,A-REI.C,3,3,1,5,5
1,064,3,15.6.06,A-REI.C,3,3,1,5,5
1,028,3,15.6.06,A-REI.C,3,3,1,4,4
1,408,3,15.6.06,A-REI.C,2,3,0,0,0
1,427,3,15.6.06,A-REI.C,3,3,1,5,5
1,047,3,15.6.06,A-REI.C,3,3,1,4,4
1,238,3,15.6.06,A-REI.C,3,3,1,5,5
1,419,3,15.6.06,A-REI.C,3,3,1,5,5
1,353,3,15.6.06,A-REI.C,3,3,1,4,4
1,039,3,15.6.06,A-REI.C,3,3,1,5,5
1,056,3,15.6.06,A-REI.C,3,3,1,5,5
1,280,3,15.6.06,A-REI.C,3,3,1,4,4
1,362,3,15.6.06,A-REI.C,3,3,1,5,5
1,094,3,15.6.06,A-REI.C,3,3,1,4,4
1,032,3,15.6.06,A-REI.C,3,3,1,0,0
1,438,3,15.6.06,A-REI.C,3,3,1,0,0
1,097,3,15.6.06,A-REI.C,2,3,0,3,3
1,378,3,15.6.06,A-REI.C,3,3,1,2,2
1,048,3,15.6.06,A-REI.C,3,3,1,4,4
1,278,3,15.6.06,A-REI.C,2,3,0,1,1
1,078,3,15.6.06,A-REI.C,2,3,0,5,5
1,455,3,15.6.06,A-REI.C,4,3,0,5,5
1,369,3,15.6.06,A-REI.C,3,3,1,1,1
1,403,3,15.6.06,A-REI.C,3,3,1,5,5
1,010,3,15.6.06,A-REI.C,3,3,1,2,2
1,220,3,15.6.06,A-REI.C,4,3,0,1,1
1,098,3,15.6.06,A-REI.C,1,3,0,0,0
1,086,3,15.6.06,A-REI.C,3,3,1,5,5
1,416,3,15.6.06,A-REI.C,3,3,1,4,4
1,233,3,15.6.06,A-REI.C,3,3,1,5,5
1,090,3,15.6.06,A-REI.C,3,3,1,2,2
1,161,3,15.6.06,A-REI.C,3,3,1,4,4
1,454,3,15.6.06,A-REI.C,3,3,1,4,4
1,445,3,15.6.06,A-REI.C,3,3,1,5,5
1,063,3,15.6.06,A-REI.C,3,3,1,5,5
1,018,3,15.6.03,A-SSE.A,2,2,1,5,5
1,377,3,15.6.03,A-SSE.A,2,2,1,5,5
1,087,3,15.6.03,A-SSE.A,2,2,1,4,4
1,334,3,15.6.03,A-SSE.A,2,2,1,5,5
1,064,3,15.6.03,A-SSE.A,1,2,0,5,5
1,028,3,15.6.03,A-SSE.A,2,2,1,4,4
1,408,3,15.6.03,A-SSE.A,3,2,0,0,0
1,427,3,15.6.03,A-SSE.A,2,2,1,5,5
1,047,3,15.6.03,A-SSE.A,2,2,1,5,5
1,238,3,15.6.03,A-SSE.A,1,2,0,0,0
1,419,3,15.6.03,A-SSE.A,2,2,1,5,5
1,353,3,15.6.03,A-SSE.A,3,2,0,5,5
1,039,3,15.6.03,A-SSE.A,2,2,1,5,5
1,056,3,15.6.03,A-SSE.A,2,2,1,5,5
1,280,3,15.6.03,A-SSE.A,2,2,1,4,4
1,362,3,15.6.03,A-SSE.A,2,2,1,5,5
1,094,3,15.6.03,A-SSE.A,2,2,1,1,1
1,032,3,15.6.03,A-SSE.A,1,2,0,4,4
1,438,3,15.6.03,A-SSE.A,2,2,1,0,0
1,378,3,15.6.03,A-SSE.A,2,2,1,5,5
1,048,3,15.6.03,A-SSE.A,2,2,1,4,4
1,278,3,15.6.03,A-SSE.A,1,2,0,1,1
1,078,3,15.6.03,A-SSE.A,2,2,1,5,5
1,455,3,15.6.03,A-SSE.A,2,2,1,5,5
1,369,3,15.6.03,A-SSE.A,2,2,1,3,3
